user_id,age,gender,location,plan_type,monthly_fee_usd,data_usage_gb,call_minutes,sms_count,tenure_months,customer_support_calls,network_quality_score,payment_method,monthly_revenue,churned
20000209,73,Male,Urban,Postpaid Basic,12,8.471904444658435,595.6143796712888,103.46629431035933,119,2,4.2,Cash,17.52,False
20000210,40,Female,Suburban,Student Plan,14,13.168305123870294,101.28209688119276,111.94557180096146,77,2,3.1,E-wallet,19.99,False
20000211,46,Female,Urban,Prepaid,8,6.509001626944752,327.1849134436696,62.80866311795316,117,4,4.3,Bank Transfer,13.19,False
20000212,44,Female,Suburban,Postpaid Premium,40,18.393373366862832,316.8933572779895,98.85179782740593,104,0,1.1,E-wallet,44.75,True
20000213,41,Female,Suburban,Prepaid,9,0.44179724674121523,86.14910124898398,55.358335223209416,30,1,2.5,Bank Transfer,9.32,False
20000214,31,Female,Urban,Prepaid,8,16.555837489013122,491.25900041826924,46.19553409196936,117,1,4.5,Bank Transfer,16.08,False
20000215,42,Female,Suburban,Prepaid,7,8.878405145609475,764.9346611705636,36.67849523784953,49,0,3.3,Bank Transfer,13.18,False
20000216,27,Female,Urban,Student Plan,9,14.297924361717781,296.5987851032338,37.58436034489738,41,1,3.7,Bank Transfer,18.87,False
20000217,32,Male,Urban,Postpaid Premium,49,10.399007420293666,401.00421765475335,0.0,116,3,2.2,Bank Transfer,56.8,False
20000218,30,Male,Suburban,Family Plan,59,15.697777680127345,316.90369516306544,60.57019054429357,13,2,5.0,Cash,64.94,False
20000219,35,Male,Rural,Family Plan,93,8.063190177235944,157.28306601856482,48.38664359143825,34,0,4.7,Bank Transfer,99.21,False
20000220,58,Female,Urban,Prepaid,4,4.506897874110939,0.0,79.81442896311503,100,3,3.3,Cash,5.31,False
20000221,16,Female,Urban,Prepaid,9,17.102521436355318,158.84530338092696,53.74093985754439,94,3,3.1,Cash,13.26,False
20000222,41,Male,Suburban,Prepaid,4,9.432596770589294,21.60832380965371,43.491851937236326,25,1,4.5,E-wallet,8.33,False
20000223,18,Female,Suburban,Prepaid,4,11.107792368121054,640.8204156118236,15.15227879969477,66,4,5.0,Bank Transfer,11.74,False
20000224,30,Male,Suburban,Prepaid,4,16.173759570223975,276.97806121535217,52.88612947287045,100,1,4.5,E-wallet,11.83,False
20000225,45,Female,Urban,Prepaid,9,4.840223789527825,230.81613419056586,79.52948923264648,18,3,5.0,E-wallet,12.38,False
20000226,35,Male,Urban,Prepaid,7,12.977454488196287,477.8307649575612,4.266440356645575,5,2,2.6,E-wallet,15.28,False
20000227,24,Male,Urban,Prepaid,4,7.050526217685546,75.6497794288224,53.49895014722957,19,3,2.7,Auto-debit,6.3,True
20000228,27,Female,Suburban,Prepaid,9,9.33915322177814,146.62719239908952,59.321718061179354,42,1,2.3,Cash,16.18,True
20000229,41,Male,Urban,Prepaid,9,10.361394826921444,313.6144538497242,21.277408655269426,18,1,3.9,E-wallet,11.45,False
20000230,27,Male,Urban,Student Plan,6,2.49889069276532,505.75379828469613,26.485747803679992,32,0,3.7,Auto-debit,7.85,False
20000231,37,Male,Rural,Postpaid Premium,35,6.1058147858978264,400.3370090337576,59.224433950648574,21,1,3.3,Auto-debit,37.34,True
20000232,35,Female,Urban,Student Plan,7,16.755364462065696,349.6650285031764,4.663159268295082,10,4,4.3,Cash,15.38,True
20000233,28,Female,Rural,Prepaid,5,14.430955942923978,315.62354704720326,63.9969486099757,37,1,4.7,Bank Transfer,11.54,False
20000234,56,Male,Suburban,Prepaid,9,9.686802113363825,380.047171105355,14.185825053632001,49,2,2.0,Cash,11.94,False
20000235,41,Female,Suburban,Postpaid Premium,50,11.215617292564465,340.3305810258509,92.51414772132865,86,2,2.9,E-wallet,54.65,False
20000236,15,Female,Urban,Prepaid,8,8.528787471817711,94.00554504461286,143.513109815532,13,1,4.3,E-wallet,10.69,False
20000237,36,Male,Urban,Prepaid,8,16.78291692913991,309.21584432663025,15.569727931927211,55,3,3.0,Bank Transfer,13.41,False
20000238,28,Male,Suburban,Prepaid,8,8.99823711102918,85.26226821644948,71.36831449498699,17,1,2.7,E-wallet,10.81,False
20000239,43,Male,Suburban,Prepaid,7,11.15921046067424,316.2165085801647,20.93032380471923,9,0,4.5,E-wallet,12.51,False
20000240,27,Male,Suburban,Prepaid,6,15.730150720710325,203.8704117023517,91.63816695191159,88,5,2.2,Bank Transfer,16.68,True
20000241,33,Female,Urban,Prepaid,3,6.113142575770468,807.8763245565723,0.0,44,1,3.2,Auto-debit,6.31,False
20000242,40,Male,Suburban,Postpaid Basic,10,17.79394592248447,292.0211232496576,69.22347033710851,78,1,3.8,E-wallet,23.09,False
20000243,43,Female,Suburban,Prepaid,5,2.3476929512831157,19.152086747682233,15.080441324425891,46,1,2.9,Cash,6.37,False
20000244,22,Female,Suburban,Prepaid,5,18.148210655563993,273.1639578646151,41.72061643606525,8,1,4.3,E-wallet,16.14,False
20000245,31,Male,Suburban,Postpaid Premium,46,8.136622080240127,403.87174912757763,8.758988994107717,119,1,2.9,Bank Transfer,50.89,False
20000246,30,Female,Suburban,Prepaid,9,8.78650626087359,634.6727892305047,82.89401883583014,37,0,4.9,E-wallet,13.13,False
20000247,28,Male,Suburban,Prepaid,8,0.5499491440852857,182.10952001225633,16.52078582241652,19,2,3.4,Auto-debit,8.34,False
20000248,52,Non-binary,Urban,Family Plan,58,7.726026413111535,0.0,72.0785703732731,63,2,4.2,Auto-debit,59.87,False
20000249,39,Female,Urban,Prepaid,4,4.800967344865579,463.36740228619624,36.236078869506684,92,1,4.2,Bank Transfer,7.44,False
20000250,22,Female,Urban,Prepaid,6,6.961768273132637,23.88025882006974,45.42110512804548,46,3,2.9,Bank Transfer,10.64,False
20000251,44,Female,Urban,Prepaid,9,9.313445171055601,212.768911698503,55.91023629600514,105,1,1.4,Bank Transfer,12.23,False
20000252,56,Male,Urban,Prepaid,6,14.788958072364528,248.47590289780118,19.52701313364605,94,0,3.9,E-wallet,15.77,False
20000253,45,Female,Urban,Postpaid Basic,21,11.03801675700313,286.0733093399784,58.41468454163548,71,3,3.6,Cash,23.29,False
20000254,19,Female,Urban,Postpaid Premium,57,11.53838326700557,437.8328914148671,111.21338257417645,26,3,4.1,E-wallet,60.81,False
20000255,30,Female,Urban,Prepaid,5,4.522403055772188,163.27314354272247,18.876208566691428,104,0,3.3,Cash,6.08,False
20000256,47,Female,Suburban,Postpaid Basic,21,5.596229551986349,245.25414956664787,96.8724057309538,46,1,3.1,Bank Transfer,24.74,False
20000257,27,Female,Rural,Postpaid Basic,20,18.99362509175656,297.1459294101223,109.92390533951138,118,2,5.0,Bank Transfer,32.41,False
20000258,39,Male,Urban,Prepaid,6,6.3239948261837675,329.9195915037576,17.35380043887824,46,1,2.0,Auto-debit,10.35,False
20000259,42,Male,Rural,Postpaid Basic,22,18.28104126028648,319.56543494158456,0.0,75,0,4.2,E-wallet,25.71,False
20000260,25,Female,Urban,Prepaid,8,8.784694005595668,387.201155044516,62.07843600687059,14,0,2.9,Bank Transfer,12.4,False
20000261,34,Male,Urban,Prepaid,3,10.01143968071752,468.76790192834744,28.10369908932508,85,2,3.2,Cash,9.24,False
20000262,15,Female,Urban,Prepaid,7,15.351825801149648,378.52682313019363,124.74412876652009,63,3,3.2,E-wallet,11.5,False
20000263,24,Female,Urban,Prepaid,4,16.359462109693283,390.7171047018437,51.39230161999329,72,0,2.7,Bank Transfer,13.65,False
20000264,32,Male,Suburban,Prepaid,5,9.445937198604563,0.0,17.91202367859283,3,0,4.1,E-wallet,7.37,False
20000265,22,Male,Suburban,Postpaid Premium,58,8.058784732392306,310.0455398331361,4.113619559531543,28,1,4.9,Auto-debit,60.49,False
20000266,51,Female,Urban,Prepaid,9,9.720397757388934,395.90150960032173,93.59619836363322,29,3,4.0,E-wallet,13.72,False
20000267,20,Male,Urban,Prepaid,5,11.689787641160592,445.78823891409,27.152641036632538,87,0,3.6,E-wallet,11.92,True
20000268,30,Female,Urban,Prepaid,8,14.456518434348776,161.52984515324115,51.75315197841713,18,5,2.5,E-wallet,12.16,False
20000269,36,Male,Urban,Postpaid Premium,37,10.021149294970758,168.192145022271,88.23210980449923,35,1,4.0,Auto-debit,40.12,False
20000270,49,Female,Urban,Postpaid Basic,23,13.094431490115769,185.17986494328034,30.62966592276679,77,1,5.0,Auto-debit,27.23,False
20000271,20,Male,Urban,Postpaid Basic,16,18.191798661354703,407.28277997826865,48.16284685039358,76,3,3.1,E-wallet,22.24,True
20000272,46,Female,Suburban,Postpaid Premium,46,11.906548061323923,506.7762109848417,49.337263607099196,47,1,3.1,Bank Transfer,50.0,False
20000273,35,Male,Rural,Family Plan,55,11.558264280023892,218.50797854167968,77.33298046064368,114,0,2.9,Bank Transfer,60.05,False
20000274,25,Female,Urban,Prepaid,6,2.4054458745496614,481.59246272540975,73.62977342041303,5,1,3.0,Cash,7.42,True
20000275,39,Male,Rural,Postpaid Basic,12,0.0,324.69596183291884,41.19545074980686,103,1,1.0,E-wallet,12.0,True
20000276,36,Female,Urban,Postpaid Premium,32,11.941878646150842,275.1428445675127,52.54596245986071,75,1,3.9,E-wallet,39.95,False
20000277,28,Female,Urban,Student Plan,11,9.525878843595638,257.7231540364062,35.128839539060465,59,2,2.7,Cash,17.02,False
20000278,35,Male,Urban,Family Plan,94,7.42608662542629,449.32227292043143,0.0,75,1,1.9,Cash,96.05,True
20000279,31,Male,Suburban,Prepaid,8,11.217651020931722,365.11556335741403,60.30403429592518,59,0,4.3,Bank Transfer,10.57,False
20000280,36,Male,Rural,Prepaid,7,9.69798135401546,755.1650855295275,125.68767043332271,111,2,2.4,Auto-debit,14.05,False
20000281,41,Female,Suburban,Prepaid,4,15.638901253169493,129.55507140053518,14.651234372357486,106,1,3.2,E-wallet,7.88,False
20000282,50,Female,Urban,Postpaid Premium,45,10.43055434129489,403.62034040599514,19.07881161589188,47,2,5.0,E-wallet,48.01,False
20000283,22,Female,Suburban,Prepaid,3,6.265383574649162,194.15979803769744,15.170889134250345,95,2,2.1,Bank Transfer,4.34,False
20000284,56,Male,Urban,Prepaid,3,14.950831194796445,126.14260260227124,78.9836711489249,95,1,2.0,E-wallet,11.63,True
20000285,15,Male,Suburban,Postpaid Premium,25,8.914344625268988,297.82657259300555,67.93941816785761,13,1,3.8,Bank Transfer,29.9,False
20000286,33,Female,Urban,Prepaid,8,12.632683418361536,327.4704958814072,43.65849230334173,78,0,4.6,E-wallet,18.01,False
20000287,40,Female,Urban,Family Plan,62,7.612946469035998,883.6347110120184,13.2792375344414,113,2,1.9,Cash,67.57,False
20000288,37,Prefer not to say,Urban,Prepaid,5,6.750865572512819,263.17083686335957,53.69507166559697,109,1,3.9,Bank Transfer,8.01,False
20000289,28,Male,Suburban,Prepaid,9,10.420841150928482,73.9642541030633,0.0,106,4,4.1,Bank Transfer,13.41,True
20000290,32,Female,Urban,Prepaid,5,10.064143217718426,354.6021434988771,55.73706267429973,89,1,1.4,Bank Transfer,8.81,False
20000291,30,Male,Suburban,Postpaid Premium,47,12.399135176834164,0.0,84.86097544351736,33,3,4.3,Auto-debit,50.61,False
20000292,29,Male,Urban,Prepaid,8,8.656771233451288,281.60864347914685,0.0,97,1,4.4,Cash,10.45,True
20000293,43,Female,Suburban,Prepaid,7,0.8182010811480129,303.2050564590321,0.0,62,2,3.2,Bank Transfer,7.23,False
20000294,38,Female,Suburban,Student Plan,6,7.836130582058057,458.9200765890423,113.17751566779438,79,2,4.8,E-wallet,8.1,False
20000295,28,Prefer not to say,Suburban,Prepaid,9,13.969092335719079,494.72444988556936,25.529614419816603,16,4,4.6,Auto-debit,13.81,False
20000296,43,Male,Urban,Postpaid Basic,24,8.513119603784467,199.28607621845651,95.43791383775287,44,1,3.6,Bank Transfer,27.27,False
20000297,38,Male,Urban,Postpaid Basic,10,8.76808298742726,269.8771970740134,43.84009339208673,58,0,3.0,E-wallet,16.81,False
20000298,43,Female,Urban,Prepaid,7,14.931882529529686,146.7758338778658,43.5218073223469,102,3,2.5,Auto-debit,15.17,True
20000299,41,Female,Suburban,Postpaid Basic,18,6.440133863705386,74.38748903846121,67.5365079798658,6,6,3.5,Bank Transfer,23.1,True
20000300,26,Male,Urban,Prepaid,9,2.285983908785502,361.9789558761269,14.640045730142376,108,1,4.1,Bank Transfer,9.97,False
20000301,29,Male,Urban,Postpaid Basic,16,9.196844402372529,45.282890280680164,55.299885739825825,89,0,3.2,Bank Transfer,20.36,True
20000302,42,Male,Urban,Prepaid,5,7.579130243756315,217.07461988562738,34.74042340703629,15,1,1.3,Auto-debit,7.99,False
20000303,41,Female,Urban,Postpaid Basic,22,5.16876840123373,100.96520802015252,0.0,4,1,4.8,Cash,23.6,False
20000304,34,Male,Suburban,Prepaid,6,9.123107720506546,409.936637258052,63.49928298905596,56,0,3.7,Bank Transfer,8.61,False
20000305,36,Male,Urban,Postpaid Basic,11,12.457528236233918,660.2860198532976,39.467687724883355,64,1,3.1,E-wallet,20.56,True
20000306,47,Male,Suburban,Prepaid,5,9.953557192160922,39.68240343933377,43.719006862211685,68,1,4.4,E-wallet,12.88,False
20000307,29,Male,Urban,Prepaid,9,11.53490536343119,0.0,1.5935622634336895,94,4,5.0,Bank Transfer,11.62,False
20000308,40,Male,Urban,Prepaid,5,19.067038492577115,275.02262292998654,113.65601471051217,34,4,1.0,E-wallet,10.53,True
20000309,32,Female,Urban,Prepaid,4,8.28560569221218,303.13955919155165,85.06856745544465,91,2,3.9,Cash,7.76,False
20000310,32,Male,Urban,Postpaid Premium,31,11.391743173223349,343.73186135145954,88.56623536687914,95,0,2.1,Bank Transfer,34.55,True
20000311,45,Female,Urban,Prepaid,4,7.453933187004328,210.73589695313103,37.78221190233272,56,1,4.0,E-wallet,7.12,False
20000312,43,Male,Suburban,Family Plan,87,5.768201400565135,259.8721402349136,0.0,32,1,3.6,Auto-debit,88.6,True
20000313,43,Female,Urban,Student Plan,8,7.075461732911151,373.5020821081204,128.11669529958044,108,2,4.1,Bank Transfer,11.35,False
20000314,48,Female,Suburban,Postpaid Basic,20,7.606207142391558,508.0861785289678,47.556099679765275,103,0,3.0,Auto-debit,22.76,False
20000315,35,Female,Urban,Prepaid,8,11.797378987735627,0.0,20.04800815919785,116,5,1.6,E-wallet,12.85,False
20000316,41,Female,Urban,Prepaid,5,21.745378933503787,226.21211219370755,66.67206297932455,9,2,3.0,Cash,10.58,False
20000317,31,Male,Suburban,Postpaid Premium,33,6.419782818620798,342.76175878821266,96.6848315201319,63,2,3.9,E-wallet,35.93,False
20000318,38,Male,Urban,Prepaid,7,7.916873471922687,116.4047790778528,49.077977756581355,105,1,4.5,Cash,13.25,False
20000319,33,Female,Urban,Prepaid,7,9.68438493444376,646.23392635346,101.14300671757498,72,1,2.3,Auto-debit,10.85,False
20000320,35,Prefer not to say,Urban,Postpaid Basic,18,11.978994243548735,172.9180239542526,93.31999754067473,78,0,4.5,Auto-debit,26.7,False
20000321,40,Female,Urban,Postpaid Premium,55,11.317754059773925,291.7414625985434,6.94475250391767,33,3,2.9,Bank Transfer,62.99,False
20000322,26,Female,Suburban,Postpaid Premium,45,16.420478969740586,411.20441936845816,23.048395773620946,87,4,3.9,Bank Transfer,57.66,False
20000323,55,Female,Urban,Prepaid,4,0.0,181.7430422396211,88.3014865311907,21,2,3.0,Bank Transfer,4.0,True
20000324,24,Male,Suburban,Postpaid Basic,17,0.0,0.0,0.0,55,1,3.7,Bank Transfer,17.0,True
20000325,22,Male,Suburban,Prepaid,7,7.520609139949253,214.26909461669334,44.02177227340045,76,3,4.4,Bank Transfer,12.37,True
20000326,46,Female,Urban,Prepaid,7,15.486500937718544,505.8881111854081,0.0,57,1,2.3,Bank Transfer,10.8,False
20000327,42,Female,Rural,Family Plan,88,2.171759841972019,232.62097464297227,30.937847942659012,2,2,2.8,E-wallet,89.04,True
20000328,41,Male,Urban,Prepaid,9,0.0,130.7131397082043,38.04719643883183,13,1,3.7,Cash,9.0,False
20000329,41,Female,Rural,Prepaid,6,12.855897031096044,485.13444190054435,35.67022488369968,4,0,5.0,Auto-debit,14.51,False
20000330,34,Male,Urban,Prepaid,7,11.218286118513571,233.84502079538947,27.909549915495656,84,0,2.6,Auto-debit,15.72,True
20000331,26,Female,Suburban,Family Plan,93,4.548957966002851,197.96783726995653,6.11425401484744,50,3,5.0,Bank Transfer,96.04,False
20000332,35,Male,Urban,Postpaid Premium,52,5.072301996395351,329.8912179326619,141.67645067274745,115,2,5.0,Auto-debit,55.68,False
20000333,28,Male,Urban,Postpaid Basic,10,5.151281401826628,454.1500419237575,124.69848016645403,48,0,3.4,Bank Transfer,13.21,False
20000334,44,Female,Suburban,Postpaid Premium,52,10.552676587369701,776.3427063465092,3.5173671897486827,78,3,3.2,Cash,58.93,False
20000335,33,Male,Suburban,Prepaid,3,6.868423619084965,465.4472215314846,113.28467005214269,30,1,2.8,E-wallet,6.53,False
20000336,26,Female,Urban,Prepaid,4,12.470319594877598,531.9679932776688,34.02138038108588,29,1,3.4,Bank Transfer,13.41,True
20000337,31,Female,Urban,Prepaid,3,0.0,198.80676020242893,55.16749893326842,8,1,2.1,E-wallet,3.0,False
20000338,39,Female,Suburban,Prepaid,4,5.715740674361004,94.82637880610474,47.46904160412336,12,1,3.4,Auto-debit,8.04,False
20000339,29,Male,Suburban,Prepaid,4,4.369730195444749,312.4662699238246,23.610054349841366,41,2,5.0,Auto-debit,6.64,False
20000340,26,Male,Rural,Family Plan,80,8.718296608137539,321.43398305191926,89.35409374424586,102,0,2.9,E-wallet,83.34,False
20000341,37,Male,Suburban,Prepaid,8,7.3097612075493075,84.29745172708056,55.035461223066314,26,0,3.3,E-wallet,9.62,False
20000342,37,Prefer not to say,Rural,Prepaid,5,13.989218899478832,264.9410940191974,30.937943071230343,50,1,1.8,Cash,15.65,False
20000343,29,Female,Suburban,Prepaid,3,0.7033161416997125,379.86352034382617,0.0,2,1,3.9,Cash,3.39,False
20000344,30,Female,Urban,Prepaid,7,10.22745738165376,372.078679003616,14.256199451235183,55,1,3.8,E-wallet,10.88,True
20000345,37,Female,Urban,Family Plan,77,12.791682116058528,400.8575706768545,0.0,104,1,3.6,Bank Transfer,80.7,False
20000346,20,Female,Suburban,Prepaid,8,19.283237182809774,358.1929460274886,50.48894193660678,56,3,3.3,Bank Transfer,21.45,False
20000347,20,Female,Suburban,Prepaid,7,7.591170144532624,198.59826814598884,2.1333763086241646,14,2,3.2,Bank Transfer,12.33,False
20000348,27,Male,Urban,Postpaid Premium,35,11.622293021762585,197.21987467023138,39.37757949925835,6,2,4.0,E-wallet,43.0,False
20000349,32,Female,Urban,Prepaid,8,0.9806860371881747,60.209720401224814,104.80407414441484,106,0,3.5,Cash,8.58,False
20000350,38,Male,Rural,Prepaid,4,0.0,656.9550078370189,97.97198291686342,104,0,3.8,E-wallet,4.0,False
20000351,49,Female,Urban,Prepaid,5,14.2238718789085,302.6900729238586,48.70892423589529,95,2,3.7,Cash,10.44,False
20000352,43,Female,Urban,Postpaid Basic,16,9.972198531759647,255.02938884102963,46.516610954274,81,0,4.6,Cash,18.05,False
20000353,33,Female,Urban,Student Plan,9,15.892563448992114,114.24158370950826,125.19498197684032,89,2,4.2,Bank Transfer,20.13,False
20000354,34,Male,Urban,Postpaid Premium,59,3.1329855551512544,887.1315804655557,70.83024481434845,61,3,3.7,Bank Transfer,59.79,False
20000355,24,Male,Urban,Prepaid,3,12.599510697643762,85.33439355542089,36.88774160493908,96,3,5.0,Auto-debit,10.29,False
20000356,34,Male,Urban,Postpaid Premium,48,19.344089202719267,214.23041487878533,0.0,12,1,3.9,Cash,57.72,False
20000357,32,Male,Urban,Prepaid,5,12.098528041786329,383.1673672572121,65.75492872658972,113,2,4.8,Cash,11.24,False
20000358,38,Male,Suburban,Prepaid,4,11.382907527955243,420.04259314885553,83.1729509033145,13,1,4.1,E-wallet,12.61,False
20000359,26,Female,Urban,Prepaid,3,10.04278040412175,491.5864110431368,24.733939019454244,19,3,1.7,Bank Transfer,5.2,False
20000360,40,Female,Suburban,Prepaid,6,2.145592714370439,661.5217015538526,61.6481102055213,44,2,4.8,Cash,7.42,False
20000361,50,Male,Suburban,Postpaid Basic,22,16.77786467855174,401.23153109214246,35.45706820339883,112,1,3.6,Cash,25.88,False
20000362,33,Male,Urban,Postpaid Basic,17,6.945711800974671,88.79384000666647,42.63870403203989,89,2,3.4,Auto-debit,18.55,False
20000363,39,Male,Suburban,Family Plan,84,12.522416281915085,248.6109749756437,0.0,95,0,3.8,E-wallet,89.73,False
20000364,41,Female,Urban,Postpaid Basic,12,2.184828467143732,361.566474502777,41.12874385135458,59,1,3.2,Bank Transfer,12.52,False
20000365,30,Female,Suburban,Postpaid Basic,23,4.1027016774610985,713.6452083011648,88.77477209632218,37,0,3.7,Bank Transfer,25.76,False
20000366,37,Female,Urban,Prepaid,3,17.175436996111177,20.438904315140576,24.743897777337672,25,0,2.9,Bank Transfer,11.89,False
20000367,35,Female,Suburban,Prepaid,6,8.263488555210785,540.5153010450455,52.10105472861265,16,2,4.8,Bank Transfer,7.8,False
20000368,35,Prefer not to say,Suburban,Postpaid Basic,18,17.266377380212724,335.98287390928334,19.761971732323182,38,3,3.4,E-wallet,21.87,False
20000369,27,Female,Urban,Prepaid,7,9.60884670470741,467.56610704589616,64.41766705171092,43,2,3.1,Auto-debit,12.45,False
20000370,35,Male,Urban,Postpaid Premium,58,0.7905111352107124,279.6010566728136,41.33907209855305,113,2,2.6,Cash,58.54,False
20000371,39,Female,Suburban,Prepaid,3,14.460337998658602,131.51347397473472,12.430338372719724,87,0,3.8,Auto-debit,9.69,False
20000372,49,Male,Suburban,Prepaid,4,7.050538411221961,450.17455588026644,103.30205870660511,14,1,3.7,Cash,7.76,False
20000373,44,Female,Urban,Prepaid,7,13.493444067585218,430.88620542112426,87.1572805412886,6,0,3.9,Bank Transfer,16.17,False
20000374,56,Male,Suburban,Prepaid,5,10.12605433770041,494.4113931479444,25.80372944287301,89,1,2.5,Cash,10.73,False
20000375,27,Female,Urban,Prepaid,9,2.284408860285648,297.33907292427295,69.9115323767111,23,3,1.9,Cash,9.76,True
20000376,43,Female,Suburban,Postpaid Premium,43,10.821473826852845,180.03559533603013,71.49648011281522,60,1,4.1,Auto-debit,49.14,False
20000377,36,Female,Urban,Prepaid,3,20.981115710763994,0.0,75.69204940044705,107,0,5.0,Bank Transfer,15.11,False
20000378,56,Female,Suburban,Postpaid Basic,15,12.464932292572296,463.8746536278813,0.0,12,1,2.5,Cash,22.98,True
20000379,26,Male,Urban,Prepaid,5,9.712411234972684,384.7778964887972,90.26426164130513,13,0,5.0,Auto-debit,10.56,False
20000380,26,Male,Urban,Prepaid,3,15.376717009784489,106.84347342720815,27.212041482970744,100,0,3.8,Auto-debit,15.02,False
20000381,29,Male,Urban,Prepaid,3,11.053342326015555,192.28526534067515,35.686882662349326,103,1,3.5,E-wallet,6.52,False
20000382,15,Male,Urban,Postpaid Premium,43,11.047671151313972,206.64823760971188,155.515270090408,98,0,3.1,Auto-debit,51.51,False
20000383,29,Female,Urban,Prepaid,3,4.541874139204487,3.403113603516374,62.074935228840474,6,2,2.1,Bank Transfer,5.38,False
20000384,27,Male,Urban,Postpaid Premium,58,11.169240128947992,136.46352067897325,34.54710098211298,63,0,4.5,Auto-debit,64.74,False
20000385,36,Non-binary,Suburban,Prepaid,6,15.177217082084724,73.23392863872917,0.0,38,4,2.7,E-wallet,9.94,False
20000386,38,Female,Urban,Postpaid Premium,42,5.819689239499876,217.50419762241268,105.59056535785422,50,1,2.7,Auto-debit,44.49,False
20000387,53,Female,Urban,Prepaid,4,17.12247910623474,152.26050033408745,0.0,52,3,4.5,E-wallet,15.33,False
20000388,44,Male,Urban,Postpaid Basic,18,9.54146987927437,0.0,9.862443860019859,40,0,1.6,Bank Transfer,23.96,False
20000389,29,Female,Urban,Postpaid Basic,22,5.561152442307296,704.5180461138963,36.74590803648603,8,3,2.0,E-wallet,23.25,True
20000390,26,Female,Urban,Family Plan,84,14.988160384601223,550.5081462058462,106.6564716680117,61,1,3.5,Bank Transfer,91.91,False
20000391,39,Female,Urban,Prepaid,8,8.566028821308654,144.1961156960029,80.92959946663036,8,2,3.8,Bank Transfer,10.17,False
20000392,21,Female,Urban,Prepaid,7,13.797574437430539,354.48427933072196,43.6864996063896,104,3,4.0,Cash,18.0,False
20000393,53,Female,Urban,Prepaid,4,8.541206838707314,383.493017964259,62.33168254555284,97,2,3.2,Auto-debit,10.31,False
20000394,46,Male,Urban,Postpaid Premium,30,9.700869282350482,538.2171709546953,25.98457228515577,34,0,5.0,Bank Transfer,32.06,False
20000395,30,Female,Urban,Postpaid Basic,18,12.467801021671459,136.27899466798428,55.58614758261403,108,1,3.3,E-wallet,26.92,False
20000396,17,Male,Urban,Postpaid Premium,55,11.45448528795003,518.4213567964853,52.93346979112547,79,2,3.3,Bank Transfer,63.61,False
20000397,48,Male,Urban,Prepaid,4,0.022341097741307436,190.418939158613,88.75079582725414,100,2,2.7,Auto-debit,4.01,True
20000398,33,Male,Rural,Prepaid,4,4.393781299528041,32.82751916627734,88.68712489755798,60,1,3.6,Bank Transfer,6.78,False
20000399,47,Male,Urban,Prepaid,8,14.647049923954079,444.8273118628995,69.7590952882258,57,0,4.1,E-wallet,14.81,True
20000400,19,Male,Suburban,Student Plan,13,9.339317055492264,558.1516848244856,35.50609769815591,99,2,4.7,Auto-debit,18.54,False
20000401,29,Male,Urban,Postpaid Basic,13,7.381343486142891,817.581794706137,79.67289177560507,46,3,2.0,Bank Transfer,15.98,True
20000402,35,Non-binary,Suburban,Family Plan,57,3.2071299237126283,60.0549469819573,46.321261351878135,22,5,3.3,Bank Transfer,58.26,False
20000403,35,Female,Suburban,Prepaid,6,4.601318393620758,439.7839370161578,6.72342525147468,87,1,3.9,E-wallet,8.09,False
20000404,30,Non-binary,Urban,Postpaid Basic,17,0.0,218.0397512412934,33.86848832356245,40,1,4.1,Auto-debit,17.0,False
20000405,41,Male,Rural,Postpaid Basic,13,9.493596406492335,456.67174210480624,53.38107935137298,45,1,3.5,E-wallet,19.63,False
20000406,24,Male,Urban,Prepaid,7,7.0078120970947655,5.902089753749863,86.40863134658981,55,1,4.0,Bank Transfer,9.87,False
20000407,33,Female,Urban,Postpaid Premium,33,5.167060545073424,47.446044860287174,42.65887311371388,51,4,2.7,Auto-debit,35.27,True
20000408,36,Male,Suburban,Family Plan,70,9.659382874160235,144.82503536670325,1.6320515504157527,86,1,5.0,Bank Transfer,77.11,False
20000409,40,Male,Suburban,Family Plan,54,11.81985315426369,315.7928091336169,52.269667331872775,5,3,4.5,E-wallet,59.89,False
20000410,42,Female,Urban,Postpaid Premium,28,20.465989661049726,171.78374669232892,54.5382416022621,95,0,2.2,Auto-debit,38.78,False
20000411,23,Male,Urban,Prepaid,9,2.440582902183932,431.81086878268394,57.43350515611012,13,1,2.4,Cash,10.89,False
20000412,19,Female,Urban,Prepaid,3,15.79690521650261,505.3789236515829,86.7948606381772,28,1,2.5,E-wallet,14.56,False
20000413,47,Female,Urban,Student Plan,13,14.86550780507536,419.91550824907114,90.75692960359594,84,1,4.2,E-wallet,17.48,False
20000414,38,Male,Suburban,Prepaid,4,6.104536303116497,623.7575279321736,26.231565104733335,97,1,2.2,Auto-debit,6.95,False
20000415,27,Male,Urban,Postpaid Premium,28,11.016179772930155,383.1653258910686,25.354261678042263,80,3,3.2,Cash,36.62,False
20000416,50,Female,Urban,Postpaid Premium,41,7.7118337533119234,56.620657931966576,8.392051561781074,62,0,4.0,Bank Transfer,44.27,False
20000417,36,Male,Urban,Postpaid Basic,24,10.928442902093694,572.6753027076679,77.95262681121905,93,3,3.4,Auto-debit,28.62,False
